"num_parents","num_siblings","num_children","num_first_degree","num_grandparents","num_aunts_uncles","num_nephews_nieces","num_second_degree","num_first_cousins","num_second_cousins","num_third_cousins"
2,2,6,10,4,6,6,16,16,126,462
2,0,0,2,4,10,0,14,13,50,284
2,3,0,5,4,7,11,22,18,103,462
2,1,3,6,4,3,1,8,10,63,342
2,2,2,6,4,5,5,14,9,81,285
2,3,3,8,4,8,4,16,20,97,285
2,2,4,8,4,6,1,11,13,84,99
2,5,2,9,4,5,8,17,9,37,458
2,5,0,7,4,13,6,23,25,86,243
2,1,1,4,4,5,0,9,15,105,193
2,1,10,13,4,6,3,13,11,58,350
2,4,4,10,4,6,10,20,10,40,457
2,1,2,5,4,1,0,5,0,47,146
2,1,1,4,4,3,1,8,2,93,311
2,0,0,2,4,10,0,14,17,71,246
2,5,0,7,4,5,10,19,8,104,160
2,2,3,7,4,4,3,11,8,123,361
2,3,3,8,4,7,11,22,11,68,442
2,3,0,5,4,9,9,22,9,60,100
2,3,4,9,4,3,3,10,2,39,250
2,7,8,17,4,4,20,28,13,39,244
2,7,3,12,4,4,19,27,4,37,402
2,4,2,8,4,6,13,23,16,83,382
2,2,0,4,4,5,5,14,15,60,300
2,1,4,7,4,1,1,6,1,65,214
2,2,1,5,4,1,6,11,2,129,216
2,4,9,15,4,3,1,8,2,15,287
2,6,2,10,4,14,7,25,34,41,265
2,0,2,4,4,3,0,7,9,28,282
2,1,1,4,4,5,3,12,6,125,321
2,5,0,7,4,4,11,19,9,50,137
2,6,0,8,4,5,12,21,12,40,267
2,4,0,6,4,1,4,9,3,14,356
2,2,0,4,4,6,5,15,7,77,450
2,7,3,12,4,3,22,29,7,57,323
2,6,3,11,4,10,18,32,34,57,234
2,4,4,10,4,16,11,31,26,37,237
2,3,1,6,4,8,11,23,21,21,231
2,7,3,12,4,7,19,30,12,48,366
2,2,1,5,4,6,2,12,14,152,339
2,2,0,4,4,13,5,22,42,81,481
2,5,2,9,4,10,5,19,22,31,422
2,7,0,9,4,5,15,24,16,65,272
2,4,4,10,4,3,8,15,8,53,210
2,1,8,11,4,5,0,9,11,105,482
2,2,1,5,4,5,8,17,15,66,150
2,6,1,9,4,14,23,41,32,33,386
2,2,1,5,4,9,4,17,22,115,226
2,3,0,5,4,5,4,13,16,61,185
2,9,0,11,4,12,29,45,24,57,164
2,0,1,3,4,3,0,7,4,5,286
2,3,1,6,4,7,4,15,22,103,201
2,5,3,10,4,12,9,25,17,21,330
2,5,7,14,4,6,10,20,12,126,240
2,7,8,17,4,4,9,17,2,89,199
2,1,0,3,4,10,5,19,20,48,262
2,8,9,19,4,15,22,41,24,95,489
2,1,4,7,4,6,1,11,13,89,367
2,6,4,12,4,6,13,23,20,60,387
2,9,3,14,4,5,25,34,12,67,295
2,1,0,3,4,16,1,21,35,79,185
2,0,1,3,4,4,0,8,4,87,256
2,2,6,10,4,6,0,10,19,65,531
2,1,3,6,4,4,5,13,4,53,347
2,1,1,4,4,3,3,10,5,72,214
2,11,2,15,4,14,45,63,32,75,126
2,6,5,13,4,7,18,29,16,29,278
2,10,4,16,4,8,17,29,20,68,394
2,0,0,2,4,6,0,10,11,102,243
2,4,0,6,4,8,18,30,18,58,115
2,1,1,4,4,2,0,6,4,108,416
2,1,2,5,4,4,1,9,6,23,443
2,5,0,7,4,9,17,30,10,45,384
2,2,2,6,4,7,3,14,20,113,115
2,3,0,5,4,3,5,12,5,61,268
2,4,0,6,4,7,3,14,11,102,253
2,2,7,11,4,3,3,10,3,110,265
2,3,6,11,4,6,8,18,5,69,294
2,2,1,5,4,6,2,12,15,143,213
2,5,2,9,4,4,4,12,6,15,228
2,1,2,5,4,7,0,11,5,18,271
2,0,0,2,4,2,0,6,4,80,353
2,3,0,5,4,10,7,21,20,51,268
2,1,3,6,4,6,1,11,12,76,244
2,1,6,9,4,7,1,12,16,22,400
2,9,2,13,4,7,19,30,19,13,322
2,11,0,13,4,9,18,31,14,136,275
2,0,6,8,4,11,0,15,21,55,224
2,2,1,5,4,10,1,15,23,60,340
2,2,7,11,4,7,2,13,17,59,234
2,2,1,5,4,2,2,8,7,60,349
2,4,4,10,4,5,8,17,8,79,276
2,1,3,6,4,7,1,12,11,30,335
2,2,5,9,4,5,7,16,10,58,274
2,1,0,3,4,8,2,14,23,165,440
2,4,0,6,4,5,8,17,17,27,194
2,3,7,12,4,3,4,11,6,62,404
2,1,4,7,4,11,2,17,22,65,200
2,11,0,13,4,6,26,36,25,124,284
2,2,3,7,4,11,2,17,9,51,198
2,2,1,5,4,8,8,20,36,121,278
2,6,0,8,4,12,23,39,23,119,291
2,8,6,16,4,11,24,39,17,29,329
2,4,1,7,4,11,4,19,21,88,382
2,2,2,6,4,1,9,14,1,107,365
2,2,0,4,4,8,10,22,13,51,346
2,5,6,13,4,9,7,20,19,57,209
2,1,2,5,4,7,5,16,16,26,363
2,1,3,6,4,4,1,9,7,120,265
2,4,2,8,4,3,16,23,6,119,511
2,2,2,6,4,7,8,19,17,37,421
2,6,5,13,4,3,7,14,2,62,553
2,4,3,9,4,6,5,15,16,58,267
2,1,0,3,4,13,3,20,38,57,446
2,2,2,6,4,6,9,19,11,18,340
2,3,2,7,4,10,4,18,20,82,265
2,0,1,3,4,3,0,7,16,24,275
2,9,3,14,4,4,14,22,4,64,229
2,4,1,7,4,1,9,14,6,100,341
2,0,7,9,4,7,0,11,21,96,246
2,0,2,4,4,9,0,13,19,107,176
2,0,2,4,4,7,0,11,14,65,344
2,1,0,3,4,12,1,17,21,39,166
2,1,1,4,4,12,12,28,24,75,182
2,2,0,4,4,4,5,13,6,49,279
2,0,0,2,4,3,0,7,7,120,343
2,1,2,5,4,3,3,10,11,62,224
2,7,0,9,4,4,13,21,6,51,282
2,1,4,7,4,3,1,8,5,9,100
2,2,2,6,4,3,7,14,5,45,387
2,4,1,7,4,18,5,27,26,71,352
2,2,2,6,4,3,2,9,9,6,335
2,2,0,4,4,13,4,21,27,90,437
2,4,1,7,4,8,5,17,11,27,346
2,2,0,4,4,5,2,11,6,65,348
2,2,2,6,4,14,5,23,28,90,386
2,2,5,9,4,5,3,12,9,39,202
2,2,2,6,4,3,8,15,6,46,248
2,0,0,2,4,11,0,15,16,54,244
2,0,4,6,4,5,0,9,10,24,274
2,0,3,5,4,5,0,9,6,80,282
2,5,4,11,4,7,7,18,16,6,526
2,5,0,7,4,9,10,23,25,117,284
2,3,5,10,4,3,11,18,7,107,512
2,2,2,6,4,3,11,18,7,65,358
2,3,0,5,4,3,12,19,4,67,118
2,5,3,10,4,5,15,24,7,68,191
2,6,3,11,4,5,19,28,10,26,183
2,4,2,8,4,3,12,19,6,137,349
2,4,4,10,4,5,4,13,8,180,476
2,1,5,8,4,5,4,13,21,25,409
2,1,1,4,4,6,2,12,9,66,145
2,0,7,9,4,8,0,12,32,51,237
2,1,3,6,4,7,2,13,15,65,199
2,3,7,12,4,5,3,12,4,33,328
2,0,3,5,4,10,0,14,15,97,326
2,3,1,6,4,6,8,18,18,155,188
2,2,0,4,4,3,1,8,2,4,253
2,2,4,8,4,14,4,22,34,101,481
2,0,2,4,4,6,0,10,12,29,240
2,4,1,7,4,7,4,15,18,42,183
2,0,1,3,4,8,0,12,18,53,515
2,1,2,5,4,8,0,12,20,41,402
2,3,2,7,4,4,10,18,12,29,215
2,6,2,10,4,5,16,25,9,58,341
2,10,0,12,4,3,20,27,5,66,461
2,4,3,9,4,6,8,18,21,122,221
2,3,0,5,4,10,0,14,27,128,287
2,4,8,14,4,12,6,22,36,90,166
2,3,1,6,4,9,9,22,11,61,371
2,8,1,11,4,1,20,25,3,52,534
2,0,0,2,4,3,0,7,6,137,237
2,0,1,3,4,13,0,17,24,65,302
2,2,0,4,4,4,1,9,12,63,278
2,0,2,4,4,6,0,10,7,62,569
2,7,0,9,4,6,16,26,18,56,394
2,5,0,7,4,10,14,28,29,76,308
2,4,2,8,4,4,10,18,6,12,527
2,1,0,3,4,7,6,17,11,28,297
2,1,0,3,4,8,1,13,25,42,444
2,5,1,8,4,2,11,17,8,95,314
2,2,10,14,4,2,5,11,5,27,228
2,1,4,7,4,6,0,10,21,76,329
2,2,10,14,4,11,5,20,16,69,301
2,3,0,5,4,8,5,17,14,102,509
2,0,3,5,4,5,0,9,6,72,365
2,3,0,5,4,4,11,19,5,70,392
2,2,1,5,4,7,0,11,13,76,356
2,0,0,2,4,9,0,13,11,50,376
2,4,3,9,4,3,14,21,6,29,208
2,3,2,7,4,3,3,10,5,55,235
2,4,2,8,4,7,4,15,7,63,398
2,2,3,7,4,3,3,10,5,90,250
2,0,4,6,4,10,0,14,16,62,364
2,1,0,3,4,9,1,14,18,75,219
2,4,4,10,4,3,17,24,13,120,491
2,7,1,10,4,11,18,33,20,86,343
2,10,0,12,4,9,23,36,24,81,299
2,0,0,2,4,8,0,12,15,89,438
2,1,2,5,4,5,4,13,17,52,424
2,2,5,9,4,3,7,14,8,71,402
2,6,2,10,4,7,14,25,13,71,277
2,3,4,9,4,14,7,25,34,154,411
2,0,2,4,4,3,0,7,5,38,228
2,1,1,4,4,2,1,7,15,52,369
2,9,1,12,4,5,30,39,10,72,262
2,3,3,8,4,3,0,7,6,63,400
2,4,2,8,4,7,6,17,12,57,284
2,0,2,4,4,6,0,10,6,71,428
2,1,0,3,4,6,2,12,9,52,388
2,2,4,8,4,8,4,16,14,68,316
2,3,0,5,4,12,8,24,28,62,251
2,4,2,8,4,3,8,15,6,46,251
2,7,3,12,4,11,27,42,25,47,181
2,2,5,9,4,11,0,15,38,27,236
2,3,4,9,4,12,8,24,24,63,298
2,3,3,8,4,7,9,20,19,87,178
2,2,1,5,4,9,4,17,14,45,437
2,7,1,10,4,10,17,31,29,67,441
2,2,5,9,4,12,8,24,32,68,109
2,1,1,4,4,4,1,9,9,120,243
2,7,1,10,4,4,13,21,4,159,220
2,4,0,6,4,9,7,20,26,106,378
2,2,1,5,4,2,1,7,8,81,151
2,2,0,4,4,7,2,13,17,44,525
2,2,0,4,4,11,2,17,34,33,229
2,4,1,7,4,12,13,29,10,82,317
2,10,3,15,4,7,26,37,20,101,366
2,1,3,6,4,11,5,20,24,101,280
2,2,0,4,4,4,1,9,6,64,185
2,1,4,7,4,10,0,14,17,118,189
2,4,0,6,4,8,5,17,15,145,229
2,2,4,8,4,1,5,10,2,137,291
2,8,9,19,4,5,23,32,10,36,222
2,5,1,8,4,5,19,28,13,71,333
2,5,2,9,4,5,11,20,7,64,264
2,5,8,15,4,12,24,40,19,103,155
2,4,0,6,4,14,10,28,29,75,205
2,7,1,10,4,4,10,18,3,46,320
2,5,2,9,4,2,9,15,6,126,246
2,1,3,6,4,13,2,19,22,58,494
2,10,2,14,4,13,21,38,29,90,496
2,5,1,8,4,7,8,19,13,45,161
2,3,3,8,4,9,2,15,19,38,432
2,3,6,11,4,11,12,27,20,40,378
2,2,0,4,4,5,2,11,22,99,298
2,4,7,13,4,6,7,17,4,38,194
2,6,2,10,4,7,14,25,20,14,182
2,5,1,8,4,3,20,27,4,54,204
2,1,6,9,4,4,3,11,3,105,434
2,5,5,12,4,6,7,17,15,38,360
2,3,3,8,4,3,3,10,15,68,546
2,3,0,5,4,5,7,16,6,74,343
2,3,1,6,4,13,7,24,22,28,423
2,8,2,12,4,7,22,33,7,138,316
2,1,2,5,4,2,3,9,7,39,218
2,1,3,6,4,5,2,11,18,77,234
2,3,0,5,4,10,6,20,29,44,288
2,10,2,14,4,2,24,30,8,109,269
2,7,1,10,4,4,9,17,19,80,281
2,10,0,12,4,4,24,32,5,82,216
2,5,1,8,4,5,6,15,25,75,216
2,1,7,10,4,6,4,14,21,11,214
2,4,3,9,4,5,7,16,5,57,432
2,4,0,6,4,7,7,18,12,67,298
2,2,2,6,4,10,15,29,17,115,230
2,6,0,8,4,0,10,14,0,95,305
2,2,2,6,4,11,3,18,28,29,220
2,4,3,9,4,8,13,25,27,112,390
2,1,0,3,4,3,1,8,4,63,173
2,2,1,5,4,1,0,5,0,89,258
2,5,11,18,4,5,16,25,19,60,331
2,5,1,8,4,9,13,26,15,54,317
2,1,1,4,4,6,0,10,11,56,319
2,6,2,10,4,8,13,25,28,32,290
2,1,5,8,4,3,3,10,10,34,325
2,6,3,11,4,13,11,28,32,98,177
2,6,1,9,4,7,14,25,13,32,146
2,3,0,5,4,1,4,9,0,50,414
2,3,4,9,4,7,1,12,13,44,246
2,4,0,6,4,8,4,16,25,48,135
2,0,6,8,4,7,0,11,15,96,320
2,6,3,11,4,13,12,29,28,59,236
2,8,1,11,4,1,23,28,1,85,132
2,4,2,8,4,5,12,21,13,104,242
2,1,2,5,4,10,5,19,25,86,375
2,10,2,14,4,5,21,30,6,63,476
2,5,4,11,4,4,10,18,9,57,341
2,1,2,5,4,6,1,11,15,130,279
2,5,6,13,4,5,8,17,15,120,227
2,7,2,11,4,4,9,17,3,85,434
2,1,5,8,4,4,1,9,10,46,480
2,0,1,3,4,6,0,10,9,26,235
2,5,4,11,4,13,4,21,31,41,298
2,1,2,5,4,4,3,11,4,56,214
2,2,2,6,4,3,6,13,6,82,306
2,4,0,6,4,7,2,13,16,91,368
2,7,1,10,4,3,19,26,12,53,488
2,3,0,5,4,7,6,17,8,53,98
2,5,0,7,4,4,10,18,11,51,151
2,5,2,9,4,3,7,14,6,73,208
2,4,1,7,4,11,3,18,20,146,344
2,3,1,6,4,3,4,11,3,64,313
2,1,4,7,4,3,3,10,3,47,286
2,7,3,12,4,7,18,29,23,50,243
2,5,5,12,4,6,15,25,16,129,214
2,4,5,11,4,6,11,21,10,62,389
2,5,1,8,4,3,14,21,10,66,223
2,7,2,11,4,3,12,19,4,89,214
2,2,1,5,4,7,7,18,10,71,427
2,2,7,11,4,5,4,13,7,98,79
2,1,2,5,4,12,2,18,38,45,168
2,0,6,8,4,1,0,5,7,15,382
2,5,5,12,4,5,16,25,9,46,390
2,7,1,10,4,7,20,31,30,61,428
2,4,0,6,4,4,4,12,14,57,279
2,5,4,11,4,6,10,20,18,118,249
2,5,1,8,4,3,9,16,11,83,140
2,1,1,4,4,8,5,17,15,38,324
2,0,2,4,4,5,0,9,10,71,207
2,0,2,4,4,6,0,10,14,32,453
2,1,3,6,4,5,0,9,8,86,165
2,9,0,11,4,6,32,42,15,33,595
2,2,2,6,4,8,0,12,11,29,421
2,2,1,5,4,13,3,20,28,97,198
2,5,3,10,4,7,6,17,11,40,395
2,5,0,7,4,14,9,27,31,61,177
2,3,1,6,4,12,6,22,25,56,367
2,4,1,7,4,4,8,16,13,80,407
2,4,0,6,4,4,5,13,10,38,258
2,5,2,9,4,10,21,35,14,48,277
2,5,0,7,4,2,11,17,5,74,314
2,4,1,7,4,7,13,24,20,29,194
2,3,2,7,4,8,7,19,26,84,460
2,7,5,14,4,12,14,30,15,126,211
2,4,8,14,4,3,19,26,1,54,408
2,7,2,11,4,8,28,40,17,145,316
2,3,1,6,4,6,1,11,9,77,138
2,11,3,16,4,5,20,29,27,75,198
2,6,3,11,4,10,10,24,24,75,172
2,4,0,6,4,9,14,27,29,43,411
2,1,2,5,4,12,0,16,25,86,192
2,0,4,6,4,14,0,18,24,109,366
2,4,0,6,4,5,9,18,9,72,270
2,3,4,9,4,11,7,22,17,58,282
2,7,1,10,4,0,9,13,0,101,251
2,3,0,5,4,10,2,16,12,75,526
2,2,7,11,4,9,6,19,10,50,304
2,7,2,11,4,4,14,22,1,79,192
2,9,1,12,4,6,16,26,11,51,421
2,3,4,9,4,3,9,16,6,19,285
2,3,5,10,4,2,5,11,0,48,159
2,2,1,5,4,11,5,20,24,108,507
2,7,0,9,4,1,19,24,0,128,264
2,3,4,9,4,3,3,10,5,119,411
2,6,2,10,4,3,2,9,5,85,171
2,5,4,11,4,8,6,18,14,46,86
2,2,0,4,4,10,9,23,13,88,225
2,4,0,6,4,1,9,14,2,58,328
2,0,0,2,4,2,0,6,6,51,324
2,1,0,3,4,7,1,12,28,57,371
2,6,2,10,4,10,3,17,12,55,145
2,2,2,6,4,2,1,7,11,102,248
2,4,3,9,4,1,13,18,3,66,399
2,2,1,5,4,11,10,25,22,66,289
2,2,7,11,4,9,2,15,26,52,183
2,7,1,10,4,7,14,25,8,25,477
2,4,3,9,4,14,7,25,23,56,305
2,7,1,10,4,16,18,38,31,29,290
2,8,2,12,4,4,30,38,8,25,254
2,2,4,8,4,8,11,23,13,19,308
2,1,2,5,4,5,0,9,9,47,296
2,2,2,6,4,9,5,18,28,45,304
2,8,0,10,4,3,16,23,7,22,318
2,0,3,5,4,6,0,10,14,44,215
2,1,3,6,4,5,1,10,13,71,287
2,7,2,11,4,6,12,22,11,13,341
2,1,1,4,4,10,0,14,14,31,193
2,4,2,8,4,9,9,22,18,183,192
2,4,3,9,4,4,3,11,7,141,246
2,2,0,4,4,12,2,18,21,27,427
2,3,1,6,4,9,9,22,20,23,230
2,2,2,6,4,6,2,12,18,99,331
2,2,0,4,4,9,5,18,13,21,455
2,1,0,3,4,5,1,10,6,29,394
2,0,0,2,4,6,0,10,4,18,206
2,0,0,2,4,9,0,13,12,150,349
2,0,0,2,4,6,0,10,10,66,387
2,3,3,8,4,3,3,10,6,74,227
2,1,1,4,4,7,0,11,15,72,419
2,2,1,5,4,7,2,13,16,37,799
2,3,2,7,4,8,0,12,21,80,306
2,5,1,8,4,9,6,19,20,89,115
2,4,1,7,4,5,8,17,8,55,273
2,4,2,8,4,12,9,25,26,58,469
2,0,0,2,4,5,0,9,13,106,227
2,10,3,15,4,9,24,37,16,150,395
2,6,2,10,4,12,10,26,23,60,376
2,2,4,8,4,6,5,15,12,55,224
2,5,1,8,4,3,18,25,5,91,415
2,5,2,9,4,7,19,30,13,19,289
2,1,3,6,4,1,5,10,3,64,317
2,10,6,18,4,10,22,36,21,62,147
2,0,4,6,4,4,0,8,12,9,313
2,2,0,4,4,9,11,24,16,53,244
2,3,5,10,4,4,11,19,18,38,504
2,0,3,5,4,5,0,9,11,49,147
2,4,4,10,4,6,17,27,8,63,361
2,0,0,2,4,8,0,12,27,43,219
2,3,0,5,4,4,7,15,2,49,128
2,8,0,10,4,9,21,34,19,159,144
2,3,0,5,4,7,10,21,25,104,325
2,1,1,4,4,11,5,20,27,27,183
2,9,2,13,4,7,26,37,12,48,193
2,6,12,20,4,12,17,33,26,14,457
2,4,0,6,4,6,8,18,16,42,282
2,5,4,11,4,5,13,22,26,33,231
2,1,0,3,4,13,0,17,20,33,493
2,3,10,15,4,3,5,12,8,18,655
2,2,6,10,4,7,4,15,13,54,360
2,0,0,2,4,8,0,12,23,59,117
2,5,4,11,4,3,11,18,15,51,252
2,10,4,16,4,10,18,32,29,16,299
2,6,2,10,4,5,10,19,19,95,254
2,7,0,9,4,2,24,30,7,32,346
2,3,2,7,4,7,4,15,14,66,298
2,4,3,9,4,2,11,17,5,22,188
2,3,0,5,4,5,7,16,15,16,377
2,4,5,11,4,6,16,26,11,78,382
2,1,3,6,4,7,2,13,19,75,150
2,6,2,10,4,4,12,20,8,29,194
2,2,1,5,4,8,5,17,28,28,180
2,2,0,4,4,2,4,10,1,54,327
2,3,3,8,4,4,0,8,8,50,76
2,0,5,7,4,7,0,11,15,93,352
2,1,4,7,4,9,0,13,18,27,314
2,2,4,8,4,5,9,18,9,116,369
2,3,3,8,4,4,6,14,5,86,285
2,1,0,3,4,5,1,10,17,73,350
2,7,3,12,4,7,16,27,11,78,173
2,6,2,10,4,1,9,14,0,69,170
2,0,2,4,4,4,0,8,8,69,118
2,7,3,12,4,3,15,22,6,51,311
2,4,2,8,4,6,8,18,17,48,104
2,2,0,4,4,10,4,18,17,46,418
2,3,2,7,4,5,4,13,7,81,379
2,1,2,5,4,8,2,14,24,107,422
2,0,1,3,4,11,0,15,14,98,405
2,6,0,8,4,3,12,19,1,36,277
2,0,1,3,4,7,0,11,12,81,354
2,1,0,3,4,6,4,14,11,57,265
2,0,5,7,4,8,0,12,29,44,321
2,3,7,12,4,4,6,14,6,13,256
2,3,1,6,4,7,7,18,20,16,93
2,1,6,9,4,3,3,10,6,50,300
2,2,1,5,4,6,2,12,14,49,308
2,3,0,5,4,6,4,14,16,110,566
2,6,1,9,4,7,11,22,13,58,129
2,3,3,8,4,15,8,27,25,56,328
2,1,2,5,4,6,2,12,9,77,312
2,1,2,5,4,3,5,12,11,33,304
2,8,2,12,4,3,16,23,11,92,214
2,3,3,8,4,4,5,13,10,33,232
2,6,3,11,4,4,22,30,10,99,331
2,4,1,7,4,5,21,30,2,65,302
2,3,3,8,4,7,4,15,33,71,174
2,1,1,4,4,5,4,13,12,112,140
2,4,3,9,4,9,5,18,16,39,220
2,4,2,8,4,7,8,19,17,81,154
2,3,1,6,4,5,5,14,6,63,478
2,3,1,6,4,3,5,12,6,85,221
2,1,2,5,4,6,5,15,17,114,239
2,4,0,6,4,6,9,19,8,102,397
2,0,5,7,4,12,0,16,19,58,235
2,5,0,7,4,3,7,14,2,97,185
2,3,0,5,4,3,3,10,5,32,231
2,2,3,7,4,11,2,17,27,36,326
2,5,1,8,4,3,22,29,10,80,359
2,3,0,5,4,4,8,16,13,140,426
2,4,8,14,4,7,6,17,14,31,139
2,4,0,6,4,6,4,14,8,31,288
2,4,0,6,4,8,13,25,22,108,180
2,1,0,3,4,5,1,10,7,42,268
2,2,4,8,4,7,8,19,26,24,558
2,5,3,10,4,8,12,24,19,65,365
2,9,2,13,4,4,26,34,5,42,312
2,5,0,7,4,6,13,23,8,71,221
2,5,4,11,4,1,3,8,0,51,400
2,1,0,3,4,5,0,9,15,103,412
2,4,1,7,4,3,12,19,10,83,417
2,5,0,7,4,4,13,21,11,77,585
2,8,5,15,4,9,11,24,16,62,274
2,8,4,14,4,6,11,21,8,38,279
2,2,1,5,4,6,4,14,13,28,408
2,2,0,4,4,5,9,18,13,72,330
2,4,0,6,4,1,11,16,3,74,235
2,3,4,9,4,5,3,12,7,107,276
2,3,0,5,4,1,1,6,0,116,341
2,3,1,6,4,5,6,15,9,41,276
2,4,3,9,4,6,5,15,20,57,189
2,5,0,7,4,8,12,24,22,75,212
2,4,5,11,4,6,19,29,12,79,394
2,1,0,3,4,7,5,16,11,171,469
2,1,0,3,4,6,4,14,13,57,540
2,5,2,9,4,10,10,24,36,22,356
2,3,6,11,4,1,3,8,5,81,367
2,1,1,4,4,5,5,14,5,70,457
2,5,2,9,4,8,16,28,11,50,358
2,2,1,5,4,7,2,13,12,47,345
2,5,2,9,4,13,8,25,32,136,241
2,2,5,9,4,7,4,15,11,48,394
2,2,2,6,4,6,3,13,18,136,153
2,5,2,9,4,13,13,30,39,91,157
2,5,1,8,4,10,14,28,25,100,307
2,2,0,4,4,2,4,10,5,33,332
2,2,1,5,4,11,3,18,37,51,324
2,4,2,8,4,1,10,15,1,60,187
2,1,2,5,4,7,0,11,6,73,281
2,1,1,4,4,5,2,11,10,100,426
2,2,4,8,4,5,0,9,7,54,505
2,2,2,6,4,3,1,8,1,6,332
2,4,1,7,4,2,9,15,2,50,245
2,0,0,2,4,3,0,7,8,46,299
2,5,2,9,4,9,7,20,19,92,137
2,3,3,8,4,3,6,13,5,146,230
2,2,7,11,4,9,11,24,15,52,230
2,7,1,10,4,6,19,29,19,84,201
2,1,1,4,4,5,4,13,11,41,419
2,8,3,13,4,9,26,39,14,60,258
2,4,0,6,4,4,11,19,15,167,390
2,3,2,7,4,4,3,11,6,112,291
2,6,1,9,4,6,19,29,17,44,310
2,2,2,6,4,4,5,13,5,56,198
2,3,1,6,4,14,7,25,48,57,201
2,3,2,7,4,5,3,12,8,74,301
2,3,5,10,4,5,2,11,14,32,167
2,3,0,5,4,7,7,18,17,10,480
2,0,0,2,4,9,0,13,21,61,137
2,9,2,13,4,2,14,20,0,76,326
2,6,0,8,4,7,12,23,10,34,287
2,4,2,8,4,4,14,22,8,13,354
2,0,4,6,4,8,0,12,19,79,369
2,2,0,4,4,6,1,11,10,42,326
2,4,0,6,4,7,10,21,13,67,274
2,7,3,12,4,9,17,30,38,84,471
2,6,0,8,4,4,9,17,8,78,200
2,2,2,6,4,7,1,12,12,62,310
2,3,2,7,4,15,5,24,29,50,187
2,3,1,6,4,5,6,15,13,76,263
2,4,1,7,4,4,13,21,13,9,351
2,2,4,8,4,7,6,17,12,17,209
2,2,3,7,4,4,3,11,8,31,285
2,5,3,10,4,8,11,23,12,53,250
2,2,4,8,4,7,0,11,21,16,396
2,1,0,3,4,3,2,9,4,56,470
2,4,5,11,4,8,10,22,20,92,279
2,1,0,3,4,9,2,15,21,182,396
2,0,3,5,4,9,0,13,29,13,308
2,1,3,6,4,11,3,18,17,66,208
2,2,5,9,4,4,4,12,1,29,216
2,1,4,7,4,7,0,11,17,18,127
2,0,4,6,4,3,0,7,4,39,283
2,1,7,10,4,9,1,14,13,38,391
2,5,6,13,4,11,14,29,26,63,234
2,2,2,6,4,6,7,17,23,83,236
2,1,2,5,4,1,1,6,5,64,308
2,10,4,16,4,9,13,26,27,55,376
2,2,3,7,4,8,4,16,16,58,175
2,4,3,9,4,5,11,20,8,106,313
2,5,6,13,4,10,10,24,23,59,329
2,4,0,6,4,12,12,28,31,110,410
2,0,1,3,4,8,0,12,26,120,377
2,4,8,14,4,14,9,27,28,30,316
2,2,1,5,4,7,1,12,13,35,273
2,5,1,8,4,3,3,10,5,142,459
2,3,2,7,4,19,9,32,33,25,149
2,4,0,6,4,2,8,14,4,76,524
2,7,4,13,4,4,22,30,11,22,291
2,5,0,7,4,11,13,28,29,50,190
2,2,5,9,4,3,1,8,5,11,322
2,3,1,6,4,1,10,15,2,73,509
2,2,1,5,4,13,2,19,31,47,237
2,4,1,7,4,1,11,16,0,42,205
2,2,2,6,4,6,1,11,10,40,128
2,7,2,11,4,9,15,28,19,74,148
2,5,0,7,4,4,4,12,8,85,318
2,0,0,2,4,12,0,16,27,117,269
2,2,1,5,4,5,1,10,7,92,278
2,5,6,13,4,3,3,10,10,42,431
2,1,4,7,4,1,0,5,0,48,262
2,2,0,4,4,8,0,12,18,86,453
2,6,0,8,4,7,10,21,26,94,266
2,1,4,7,4,8,4,16,14,67,211
2,11,1,14,4,4,32,40,11,78,373
2,1,0,3,4,10,2,16,28,39,290
2,3,0,5,4,7,6,17,19,15,245
2,7,3,12,4,3,19,26,7,89,151
2,0,2,4,4,4,0,8,12,48,315
2,4,0,6,4,3,9,16,1,40,170
2,2,5,9,4,9,11,24,22,63,414
2,1,6,9,4,6,5,15,13,42,286
2,11,4,17,4,6,27,37,9,46,226
2,2,1,5,4,7,6,17,23,30,313
2,2,6,10,4,7,3,14,24,67,338
2,2,3,7,4,17,5,26,28,39,225
2,0,4,6,4,5,0,9,10,124,221
2,7,0,9,4,4,20,28,15,157,401
2,5,0,7,4,4,10,18,14,15,272
2,5,1,8,4,10,18,32,21,47,245
2,8,0,10,4,6,24,34,12,65,288
2,2,4,8,4,15,4,23,45,53,490
2,1,4,7,4,6,2,12,12,7,422
2,5,4,11,4,2,12,18,8,78,116
2,3,3,8,4,14,4,22,37,69,325
2,2,2,6,4,7,9,20,27,58,343
2,1,2,5,4,6,0,10,12,27,209
2,2,0,4,4,9,3,16,18,48,312
2,2,5,9,4,4,6,14,4,50,403
2,5,0,7,4,13,12,29,29,115,380
2,7,5,14,4,7,12,23,10,90,390
2,3,0,5,4,9,19,32,14,68,251
2,3,5,10,4,9,7,20,13,87,314
2,7,4,13,4,7,12,23,17,4,202
2,2,6,10,4,6,8,18,22,57,770
2,3,4,9,4,7,4,15,11,20,177
2,4,1,7,4,11,10,25,14,58,387
2,3,0,5,4,6,17,27,10,58,303
2,0,2,4,4,15,0,19,29,69,406
2,2,0,4,4,8,5,17,15,85,163
2,1,1,4,4,12,4,20,26,67,298
2,4,1,7,4,3,17,24,3,56,248
2,11,1,14,4,7,10,21,6,132,278
